,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,id_int,site_id_int,site_domain_int,site_category_int,app_id_int,app_domain_int,app_category_int,device_id_int,device_ip_int,device_model_int
2555,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-2750488687574612157,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-3349734467532128341,-7308059280339891578
2556,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-6141233718814604081,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5928300725245333368,282281965402865420
2557,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-5196445236667596804,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5387223461004222412,-3345883687339612382
2558,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,-3921318547242299818,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8561196828794757871,3619324331441861614
2559,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-5483313092878705391,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5945149940321574490,-8526030968756584421
2560,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,-2227412654968661158,-2725325128491085870,-9221885892518487178,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6853144037548728666,-606599277548581006
2561,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,6542317414436854072,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5403537240672301878,-3045051587222025656
2562,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,34835919125882058,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3608456120327384628,-1489036081903642125
2563,0,14102100,1005,0,1,0,19772,320,50,2227,0,687,-1,48,1952047331229891615,-2983930780133305343,-4274147110355010164,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,990472189682179225,6264629557689099411
2564,0,14102100,1005,1,1,0,15702,320,50,1722,0,35,100084,79,-7504525417895527848,-641975627517988525,-8200604644668854278,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3113182609291086855,6140072870404228886
2565,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,3225053142779696163,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,7656534973763850811,-3203218385020632329
2566,1,14102100,1005,1,1,0,6616,320,50,576,2,35,100131,32,-5737192900343662097,5805167678051040910,-516040087687172699,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,1543518733836360825,2038912908277128523
2567,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,-2437082990760839463,-6989217011279992995,-2170154065774416367,-7038547838583795797,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,7347362548436932334,3553263535699696302
2568,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-1899644239479353285,8629950133425947508,111604357524640377,-2414393451864678829,-2483803314176205006,-500279518171581154,4844916605846005300,-3518045965299665547,-4175927471072272199,1645753973458660881
2569,0,14102100,1002,0,0,0,16920,320,50,1899,0,431,100077,117,7013201972915934671,1710643434623097142,-979846969194223621,-2414393451864678829,-3459646385640828756,8511753678100510838,-3690605714457023166,8726352428188952232,-2725523204590002586,7242892200151843517
2570,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-4160849814044757268,-3312401922539532671,-3568176610841147138,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4914099438102854626,-5027562934616237773
2571,0,14102100,1005,0,1,0,18092,320,50,2060,3,39,-1,23,-3446443819936521686,8629950133425947508,111604357524640377,-2414393451864678829,-5283606391359907380,-6327619399419000028,-4840563325561674567,-3518045965299665547,4898826435065476197,-3190954797729674043
2572,0,14102100,1005,0,1,2,15702,320,50,1722,0,35,-1,79,3494394721878105990,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,331539528626509189,-7215468400569239102
2573,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-9073942188645949337,-7483142040786519569,-2130814756978810652,6950720313526839352,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2958983661688210195,5994903819945686342
2574,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7413875859989408300,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-5251765396183786343,-1847929480153223066
2575,1,14102100,1005,1,1,0,13644,320,50,1447,2,47,100077,13,-4163771231010261819,8629950133425947508,111604357524640377,-2414393451864678829,-2381829388601313007,-6327619399419000028,4844916605846005300,-3518045965299665547,-5232878783188912024,-3203218385020632329
2576,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,556699679758355050,8629950133425947508,111604357524640377,-2414393451864678829,-2553011525531175877,8511753678100510838,4844916605846005300,5590066378243819914,1917732471622577006,-247773781203603588
2577,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,8188310504812877334,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,2556876128260032812,-4118515310004069049
2578,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,8566702568793920649,-6989217011279992995,-2170154065774416367,-7038547838583795797,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-4937577471337657215,-5027562934616237773
2579,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,3647605348263141348,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,1658525586056980534,7568039529498303106
2580,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100210,157,-5580546836696273902,-3312401922539532671,-3568176610841147138,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,5987681603718606651,4820885848145593786
2581,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-20300318610908844,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1856443784783233250,-6706287370474765347
2582,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,9174836712742900370,8629950133425947508,111604357524640377,-2414393451864678829,-7953447116152571430,-904227634758625487,4844916605846005300,-3518045965299665547,1900362686273661890,-8672345223805993038
2583,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100083,79,9179057604280921762,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-726580899228661127,-2722101368137954727
2584,0,14102100,1005,0,1,0,18954,320,50,2154,3,427,100062,61,3692468697112123590,8629950133425947508,111604357524640377,-2414393451864678829,-5866201110772874213,-6327619399419000028,4844916605846005300,-1450835434585753214,-1042965460140757012,-6903949797263460282
2585,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,203492042909216740,8629950133425947508,111604357524640377,-2414393451864678829,-5019445241186748898,133654332410032911,4844916605846005300,-3518045965299665547,5489308736904285029,-300102852626481581
2586,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,1507364813976630157,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,3749413185702580802,1717560400253012656
2587,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,-605174125410701564,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,6172832601178408442,6140072870404228886
2588,0,14102100,1005,1,1,0,16920,320,50,1899,0,431,100077,117,-4843305750087612998,2580369917981604860,2139018637717015961,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-2352980154645127180,7568039529498303106
2589,0,14102100,1005,0,1,0,20632,320,50,2374,3,39,-1,23,-70172413497739678,8629950133425947508,111604357524640377,-2414393451864678829,-5283606391359907380,-6327619399419000028,-4840563325561674567,-3518045965299665547,2875684426423737112,3553263535699696302
2590,0,14102100,1005,1,1,0,19772,320,50,2227,0,687,100079,48,6982513450461802137,-6886358236811293385,4240859188818571211,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-9185461417743284538,-1973507134857020251
2591,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-1033259350224809817,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,2844375649530655311,-215981981853060080
2592,0,14102100,1005,1,1,2,18993,320,50,2161,0,35,100034,157,-757494726429046320,-421822670702343025,7704721352085714353,-7470689013143082095,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6815155396703331024,-3324536518212285786
2593,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-4376995608318784971,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,2128707618817354126,-3203218385020632329
2594,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,7187710432428643869,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,8332763063370407227,-7567863370427704837
2595,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,4577530360968162946,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-984042172325203331,7841751190671870281
2596,1,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,5635810974852269024,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6682567323659505004,8438328661751240104
2597,0,14102100,1005,0,1,2,15699,320,50,1722,0,35,100084,79,-6323882842156010458,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,9017117594063508174,-803839732893956688
2598,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,7783842329478749561,8629950133425947508,111604357524640377,-2414393451864678829,7250440917338814884,3043032295284308391,4844916605846005300,-5801815415133852430,5195996110118209262,-1489036081903642125
2599,0,14102100,1005,0,1,0,20984,320,50,2371,0,551,100217,46,3640859099242678031,8629950133425947508,111604357524640377,-2414393451864678829,-2828222101294193735,-904227634758625487,4844916605846005300,-3518045965299665547,-2474769078363486143,6144147234478307345
2600,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,-1,157,-1274363486986128466,8629950133425947508,111604357524640377,-2414393451864678829,-247353148104605489,-6327619399419000028,-4840563325561674567,-3518045965299665547,2661332310961643532,3771821570762301732
2601,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100083,79,2064305964606273711,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-1825292481606814188,-7695257603562077595
2602,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,7378789703657845827,8629950133425947508,111604357524640377,-2414393451864678829,2381903376004326261,8511753678100510838,4844916605846005300,7284252688400041679,8437715774238881937,4848720306080897773
2603,0,14102100,1005,0,1,0,19865,320,50,2270,0,683,-1,48,-3812906321271444034,8629950133425947508,111604357524640377,-2414393451864678829,7250440917338814884,3043032295284308391,4844916605846005300,-4724717126795899205,8092379743827469038,3604274954607461578
2604,1,14102100,1005,0,1,0,19665,320,50,2253,2,303,-1,52,-2706931942971515445,3704402128036141288,3811527735298961110,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-847161221764043582,7749815088840319939
2605,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-4594974928625154034,8629950133425947508,111604357524640377,-2414393451864678829,-2483803314176205006,-500279518171581154,4844916605846005300,-3518045965299665547,-7926345587519356062,1645753973458660881
2606,0,14102100,1002,0,0,0,21676,320,50,2495,2,167,100034,23,-5119631682346501516,8629950133425947508,111604357524640377,-2414393451864678829,6432338210915949979,8511753678100510838,-3690605714457023166,-8783382845114983868,-50332666042192087,-8802004807775835511
2607,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-5278987542666307449,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,8965690289545723280,7501646206462426354
2608,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,4882475557846569357,1586783940683276736,-6461364947929047160,-6619379710939434495,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8180683860655953891,-6351624509581666973
2609,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,6643451888400163131,5648329286983610456,7421455112930957893,885715277795203547,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,4597130157845813221,3546587284788988405
2610,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-6667398399983035294,1683353377056604349,-6802480992743140858,-5331365291037693071,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-6471877177604111648,5337936992688534865
2611,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,-1,157,3018780549247582962,8629950133425947508,111604357524640377,-2414393451864678829,-9075055671551372192,-4525918953571814762,-4840563325561674567,-3518045965299665547,2350069409881077732,2268525596600165420
2612,0,14102100,1005,0,1,0,16858,320,50,1887,3,39,-1,23,6584525986569118041,4811967483667401637,-6465829603989581284,-6827508670936997654,-3459646385640828756,8511753678100510838,-3690605714457023166,-3518045965299665547,-8192644653137601390,-5107363179017045622
